Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	Chr	Strand	Start	End	Ensembl ID
Pramef17	human symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368	ENSMUSG00000070686
Pramef17	human symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966	ENSMUSG00000107392
Pramef17	human symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898	ENSMUSG00000096230
Pramef17	human symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404	ENSMUSG00000072822
Pramef17	human symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869	ENSMUSG00000096259
Pramef17	human symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655	ENSMUSG00000094560
Pramef17	human symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114	ENSMUSG00000095718
Pramef17	human symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512	ENSMUSG00000074011
Pramef17	human symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226	ENSMUSG00000095074
Pramef17	human symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199	ENSMUSG00000095503
Pramef17	human symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707	ENSMUSG00000094195
Pramef17	human symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017	ENSMUSG00000092166
Pramef17	human symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614	ENSMUSG00000096066
Pramef17	human symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434	ENSMUSG00000079424
Pramef17	human symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446	ENSMUSG00000070677
Pramef17	human symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721	ENSMUSG00000094043
Pramef17	human symbol	MGI:3704107	Pramel50	PRAME like 50	protein coding gene	5	-	95879951	95884032	ENSMUSG00000096139
Pramef17	human symbol	MGI:3647817	Pramel53	PRAME like 53	protein coding gene	5	+	94224244	94228856	ENSMUSG00000072821
Pramef17	human symbol	MGI:3648891	Pramel54	PRAME like 54	protein coding gene	5	+	95889873	95894476	ENSMUSG00000072814
Pramef17	human symbol	MGI:3615333	Pramel55	PRAME like 55	protein coding gene	5	+	95923729	95952089	ENSMUSG00000072813
Pramef17	human symbol	MGI:3781362	Pramel56	PRAME like 56	protein coding gene	5	+	95021642	95025061	ENSMUSG00000095954
Pramef17	human symbol	MGI:3781464	Pramel57	PRAME like 57	protein coding gene	5	+	95658601	95670261	ENSMUSG00000079423
Pramef17	human symbol	MGI:2141041	Pramel60	PRAME like 60	protein coding gene	5	+	95330483	95343201	ENSMUSG00000095996
C87977	old symbol	MGI:2140708	Pramel29	PRAME like 29	protein coding gene	4	-	143933332	143939587	ENSMUSG00000046262
C87977	Genbank	MGI:2140708	Pramel29	PRAME like 29	protein coding gene	4	-	143933332	143939587	ENSMUSG00000046262
Gm13128	old symbol	MGI:3651261	Pramel30	PRAME like 30	protein coding gene	4	+	144056819	144060035	ENSMUSG00000078508
Gm13119	old symbol	MGI:3651680	Pramel31	PRAME like 31	protein coding gene	4	+	144084534	144090989	ENSMUSG00000070619
Pramef20	human symbol	MGI:3703005	Gm13102	predicted gene 13102	protein coding gene	4	+	143833044	143836671	ENSMUSG00000073723
Pramef20	human symbol	MGI:2156389	Pramel5	PRAME like 5	protein coding gene	4	-	143997203	144007036	ENSMUSG00000036749
Pramef20	human symbol	MGI:3649940	Pramel11	PRAME like 11	protein coding gene	4	-	143620807	143626950	ENSMUSG00000078512
Pramef20	human symbol	MGI:1924882	Pramel13	PRAME like 13	protein coding gene	4	-	144118244	144135034	ENSMUSG00000028591
Pramef20	old symbol	MGI:3712553	Pramel15	PRAME like 15	protein coding gene	4	-	144099330	144104503	ENSMUSG00000073721
Pramef20	human symbol	MGI:3649968	Pramel16	PRAME like 16	protein coding gene	4	-	143675150	143677586	ENSMUSG00000078511
Pramef20	human symbol	MGI:3588238	Pramel17	PRAME like 17	protein coding gene	4	-	101692166	101701219	ENSMUSG00000035201
Pramef20	human symbol	MGI:3652120	Pramel18	PRAME like 18	protein coding gene	4	+	101766318	101769105	ENSMUSG00000037028
Pramef20	human symbol	MGI:3795847	Pramel19	PRAME like 19	protein coding gene	4	+	101797604	101800380	ENSMUSG00000070890
Pramef20	human symbol	MGI:3525148	Pramel20	PRAME like 20	protein coding gene	4	+	143294045	143300368	ENSMUSG00000070618
Pramef20	human symbol	MGI:3650232	Pramel21	PRAME like 21	protein coding gene	4	+	143341573	143345165	ENSMUSG00000066688
Pramef20	human symbol	MGI:3650231	Pramel24	PRAME like 24	protein coding gene	4	+	143446025	143455728	ENSMUSG00000046435
Pramef20	human symbol	MGI:3650204	Pramel28	PRAME like 28	protein coding gene	4	-	143691088	143693520	ENSMUSG00000078510
Pramef20	human symbol	MGI:3651261	Pramel30	PRAME like 30	protein coding gene	4	+	144056819	144060035	ENSMUSG00000078508
Pramef20	human symbol	MGI:3651680	Pramel31	PRAME like 31	protein coding gene	4	+	144084534	144090989	ENSMUSG00000070619
Pramef20	human symbol	MGI:2140706	Pramel32	PRAME like 32	protein coding gene	4	-	88545557	88552423	ENSMUSG00000038330
Pramef20	human symbol	MGI:3704103	Pramel33	PRAME like 33	protein coding gene	5	-	93629686	93684190	ENSMUSG00000096044
Pramef20	human symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368	ENSMUSG00000070686
Pramef20	human symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966	ENSMUSG00000107392
Pramef20	human symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898	ENSMUSG00000096230
Pramef20	human symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404	ENSMUSG00000072822
Pramef20	human symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869	ENSMUSG00000096259
Pramef20	human symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655	ENSMUSG00000094560
Pramef20	human symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114	ENSMUSG00000095718
Pramef20	human symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512	ENSMUSG00000074011
Pramef20	human symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226	ENSMUSG00000095074
Pramef20	human symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199	ENSMUSG00000095503
Pramef20	human symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707	ENSMUSG00000094195
Pramef20	human symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017	ENSMUSG00000092166
Pramef20	human symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614	ENSMUSG00000096066
Pramef20	human symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434	ENSMUSG00000079424
Pramef20	human symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446	ENSMUSG00000070677
Pramef20	human symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721	ENSMUSG00000094043
Pramef20	human symbol	MGI:3704107	Pramel50	PRAME like 50	protein coding gene	5	-	95879951	95884032	ENSMUSG00000096139
Pramef20	human symbol	MGI:3647817	Pramel53	PRAME like 53	protein coding gene	5	+	94224244	94228856	ENSMUSG00000072821
Pramef20	human symbol	MGI:3648891	Pramel54	PRAME like 54	protein coding gene	5	+	95889873	95894476	ENSMUSG00000072814
Pramef20	human symbol	MGI:3615333	Pramel55	PRAME like 55	protein coding gene	5	+	95923729	95952089	ENSMUSG00000072813
Pramef20	human symbol	MGI:3781362	Pramel56	PRAME like 56	protein coding gene	5	+	95021642	95025061	ENSMUSG00000095954
Pramef20	human symbol	MGI:3781464	Pramel57	PRAME like 57	protein coding gene	5	+	95658601	95670261	ENSMUSG00000079423
Pramef20	human symbol	MGI:3704106	Pramel59	PRAME like 59	protein coding gene	5	+	95136485	95174395	ENSMUSG00000096742
Pramef20	human symbol	MGI:2141041	Pramel60	PRAME like 60	protein coding gene	5	+	95330483	95343201	ENSMUSG00000095996
Pramef12	human symbol	MGI:3703005	Gm13102	predicted gene 13102	protein coding gene	4	+	143833044	143836671	ENSMUSG00000073723
Pramef12	human symbol	MGI:2156389	Pramel5	PRAME like 5	protein coding gene	4	-	143997203	144007036	ENSMUSG00000036749
Pramef12	human symbol	MGI:3649940	Pramel11	PRAME like 11	protein coding gene	4	-	143620807	143626950	ENSMUSG00000078512
Pramef12	old symbol	MGI:1924882	Pramel13	PRAME like 13	protein coding gene	4	-	144118244	144135034	ENSMUSG00000028591
Pramef12	human symbol	MGI:3649968	Pramel16	PRAME like 16	protein coding gene	4	-	143675150	143677586	ENSMUSG00000078511
Pramef12	human symbol	MGI:3588238	Pramel17	PRAME like 17	protein coding gene	4	-	101692166	101701219	ENSMUSG00000035201
Pramef12	human symbol	MGI:3652120	Pramel18	PRAME like 18	protein coding gene	4	+	101766318	101769105	ENSMUSG00000037028
Pramef12	human symbol	MGI:3795847	Pramel19	PRAME like 19	protein coding gene	4	+	101797604	101800380	ENSMUSG00000070890
Pramef12	human symbol	MGI:3525148	Pramel20	PRAME like 20	protein coding gene	4	+	143294045	143300368	ENSMUSG00000070618
Pramef12	human symbol	MGI:3650232	Pramel21	PRAME like 21	protein coding gene	4	+	143341573	143345165	ENSMUSG00000066688
Pramef12	human symbol	MGI:3650231	Pramel24	PRAME like 24	protein coding gene	4	+	143446025	143455728	ENSMUSG00000046435
Pramef12	human symbol	MGI:3650204	Pramel28	PRAME like 28	protein coding gene	4	-	143691088	143693520	ENSMUSG00000078510
Pramef12	human symbol	MGI:3651261	Pramel30	PRAME like 30	protein coding gene	4	+	144056819	144060035	ENSMUSG00000078508
Pramef12	human symbol	MGI:3651680	Pramel31	PRAME like 31	protein coding gene	4	+	144084534	144090989	ENSMUSG00000070619
Pramef12	human symbol	MGI:2140706	Pramel32	PRAME like 32	protein coding gene	4	-	88545557	88552423	ENSMUSG00000038330
Pramef12	human symbol	MGI:3704103	Pramel33	PRAME like 33	protein coding gene	5	-	93629686	93684190	ENSMUSG00000096044
Pramef12	human symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368	ENSMUSG00000070686
Pramef12	human symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966	ENSMUSG00000107392
Pramef12	human symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898	ENSMUSG00000096230
Pramef12	human symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404	ENSMUSG00000072822
Pramef12	human symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869	ENSMUSG00000096259
Pramef12	human symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655	ENSMUSG00000094560
Pramef12	human symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114	ENSMUSG00000095718
Pramef12	human symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512	ENSMUSG00000074011
Pramef12	human symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226	ENSMUSG00000095074
Pramef12	human symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199	ENSMUSG00000095503
Pramef12	human symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707	ENSMUSG00000094195
Pramef12	human symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017	ENSMUSG00000092166
Pramef12	human symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614	ENSMUSG00000096066
Pramef12	human symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434	ENSMUSG00000079424
Pramef12	human symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446	ENSMUSG00000070677
Pramef12	human symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721	ENSMUSG00000094043
Pramef12	human symbol	MGI:3704107	Pramel50	PRAME like 50	protein coding gene	5	-	95879951	95884032	ENSMUSG00000096139
Pramef12	human symbol	MGI:3647817	Pramel53	PRAME like 53	protein coding gene	5	+	94224244	94228856	ENSMUSG00000072821
Pramef12	human symbol	MGI:3648891	Pramel54	PRAME like 54	protein coding gene	5	+	95889873	95894476	ENSMUSG00000072814
Pramef12	human symbol	MGI:3615333	Pramel55	PRAME like 55	protein coding gene	5	+	95923729	95952089	ENSMUSG00000072813
Pramef12	human symbol	MGI:3781362	Pramel56	PRAME like 56	protein coding gene	5	+	95021642	95025061	ENSMUSG00000095954
Pramef12	human symbol	MGI:3781464	Pramel57	PRAME like 57	protein coding gene	5	+	95658601	95670261	ENSMUSG00000079423
Pramef12	human symbol	MGI:3779572	Pramel58	PRAME like 58	protein coding gene	5	+	94796275	94833419	ENSMUSG00000092073
Pramef12	human symbol	MGI:3704106	Pramel59	PRAME like 59	protein coding gene	5	+	95136485	95174395	ENSMUSG00000096742
Pramef12	human symbol	MGI:2141041	Pramel60	PRAME like 60	protein coding gene	5	+	95330483	95343201	ENSMUSG00000095996
Pramef12os	old symbol	MGI:1925973	Pramel13os	PRAME like 13, opposite strand	antisense lncRNA gene	4	+	144131438	144132871	ENSMUSG00000028590
1700012P22Rik	old symbol	MGI:1916614	Cfap107	cilia and flagella associated protein 107	protein coding gene	4	-	144144759	144165342	ENSMUSG00000028589
9430007A20Rik	old symbol	MGI:2685880	Aadacl4fm1	AADACL4 family member 1	protein coding gene	4	+	144246392	144255923	ENSMUSG00000028593
Gm13124	old symbol	MGI:3652194	Aadacl4fm2	AADACL4 family member 2	protein coding gene	4	-	144281570	144291704	ENSMUSG00000078506
Gm436	old symbol	MGI:2685282	Aadacl4fm4	AADACL4 family member 4	protein coding gene	4	-	144396507	144412938	ENSMUSG00000078505
Gm13178	old symbol	MGI:3650721	AAdacl4fm3	AADACL4 family member 3	protein coding gene	4	-	144429761	144447974	ENSMUSG00000041735
Gm438	old symbol	MGI:2685284	Aadacl4fm5	AADACL4 family member 5	protein coding gene	4	-	144503774	144513153	ENSMUSG00000078504
Gm13212	old symbol	MGI:3651014	Zfp268	zinc finger protein 268	protein coding gene	4	+	145311770	145351915	ENSMUSG00000078502
Gm10563	current symbol	MGI:3642630	Gm10563	predicted gene 10563	protein coding gene	4	-	155698870	155729865	ENSMUSG00000073682
Vmn2r-ps159	old symbol	MGI:1316735	Vmn2r129	vomeronasal 2, receptor 129	protein coding gene	4	+	156683398	156691794	ENSMUSG00000057021
1700015F17Rik	old symbol	MGI:2686532	Pttg1ip2	PTTG1IP family member 2	protein coding gene	5	-	5487827	5529143	ENSMUSG00000079666
9330182L06Rik	old symbol	MGI:2443264	Elapor2	endosome-lysosome associated apoptosis and autophagy regulator family member 2	protein coding gene	5	+	9316118	9531825	ENSMUSG00000056004
Gm28710	old symbol	MGI:5579416	Cdhr17	cadherin related family member 17	protein coding gene	5	+	16996789	17087437	ENSMUSG00000099854
Gm28710	old symbol	MGI:5579416	Cdhr17	cadherin related family member 17	protein coding gene	5	+	16996789	17087437	ENSMUSG00000109903
Gm28710.1		No associated gene								
Fam126a	old symbol	MGI:2149839	Hycc1	hyccin PI4KA lipid kinase complex subunit 1	protein coding gene	5	-	24120274	24235688	ENSMUSG00000028995
1700001C02Rik	old symbol	MGI:1922684	Cimip2c	ciliary microtubule inner protein 2C	protein coding gene	5	+	30623395	30641433	ENSMUSG00000029182
4930548H24Rik	old symbol	MGI:1914906	Ccdc121	coiled-coil domain containing 121	protein coding gene	5	+	31643205	31645820	ENSMUSG00000029138
Jakmip1.1		No associated gene								
Gm7879	old symbol	MGI:3645078	Ppihl	peptidyl prolyl isomerase H like	protein coding gene	5	+	44070486	44071246	ENSMUSG00000033036
Gm21905	current symbol	MGI:5434069	Gm21905	predicted gene, 21905	protein coding gene	5	-	68084604	68103764	ENSMUSG00000095346
Gm5868	old symbol	MGI:3645333	Slc10a4-ps	solute carrier family 10 (sodium/bile acid cotransporter family), pseudogene	pseudogene	5	-	72738981	72744893	ENSMUSG00000060204
Gm7271	old symbol	MGI:3647743	Exoc1l	exocyst complex component 1 like	protein coding gene	5	+	76631924	76664475	ENSMUSG00000091204
C530008M17Rik	old symbol	MGI:2444817	Cracd	capping protein inhibiting regulator of actin	protein coding gene	5	+	76804359	77021401	ENSMUSG00000036377
Gm11116	current symbol	MGI:3779368	Gm11116	predicted gene 11116	protein coding gene	5	-	88258426	88259389	ENSMUSG00000079439
Gm11115	current symbol	MGI:3779367	Gm11115	predicted gene 11115	protein coding gene	5	-	88301882	88301958	ENSMUSG00000079438
Gm7714	old symbol	MGI:3646267	Smr2l	submaxillary gland androgen regulated protein 2 like	protein coding gene	5	+	88416786	88430694	ENSMUSG00000090302
Sept11	old symbol	MGI:1277214	Septin11	septin 11	protein coding gene	5	+	93241296	93324306	ENSMUSG00000058013
Gm16427	old symbol	MGI:3704103	Pramel33	PRAME like 33	protein coding gene	5	-	93629686	93684190	ENSMUSG00000096044
C87414	old symbol	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368	ENSMUSG00000070686
C87414	Genbank	MGI:2141341	Pramel34	PRAME like 34	protein coding gene	5	-	93783041	93819368	ENSMUSG00000070686
Gm7792	old symbol	MGI:3704104	Pramel35	PRAME like 35	protein coding gene	5	+	93991635	94003966	ENSMUSG00000107392
Gm16429	old symbol	MGI:3704105	Pramel36	PRAME like 36	protein coding gene	5	-	94072872	94076898	ENSMUSG00000096230
BC061212	old symbol	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404	ENSMUSG00000072822
BC061212	Genbank	MGI:2681870	Pramel37	PRAME like 37	protein coding gene	5	-	94214313	94218404	ENSMUSG00000072822
Gm3106	old symbol	MGI:3781282	Pramel38	PRAME like 38	protein coding gene	5	+	94365864	94369869	ENSMUSG00000096259
A430089I19Rik	old symbol	MGI:2683305	Pramel39-ps	PRAME like 39, pseudogene	pseudogene	5	-	94450378	94454655	ENSMUSG00000094560
Gm6502	old symbol	MGI:3779601	Pramel40	PRAME like 40	protein coding gene	5	+	94462294	94465114	ENSMUSG00000095718
Gm7682	old symbol	MGI:3779756	Pramel41	PRAME like 41	protein coding gene	5	+	94593643	94596512	ENSMUSG00000074011
Gm3139	old symbol	MGI:3781318	Pramel42	PRAME like 42	protein coding gene	5	+	94674143	94686226	ENSMUSG00000095074
Gm3147	old symbol	MGI:3781326	Pramel43	PRAME like 43	protein coding gene	5	-	94760164	94764199	ENSMUSG00000095503
Gm6509	old symbol	MGI:3779602	Pramel44	PRAME like 44	protein coding gene	5	+	94771838	94774707	ENSMUSG00000094195
Gm7942	old symbol	MGI:3646599	Pramel45	PRAME like 45	protein coding gene	5	+	95256291	95259017	ENSMUSG00000092166
Gm10424	old symbol	MGI:3704250	Pramel46	PRAME like 46	protein coding gene	5	-	95416588	95420614	ENSMUSG00000096066
Gm3259	old symbol	MGI:3781437	Pramel47	PRAME like 47	protein coding gene	5	+	95453782	95491434	ENSMUSG00000079424
D5Ertd577e	old symbol	MGI:1261918	Pramel48	PRAME like 48	protein coding gene	5	+	95604665	95633446	ENSMUSG00000070677
Gm7971	old symbol	MGI:3779772	Pramel49	PRAME like 49	protein coding gene	5	-	95738694	95742721	ENSMUSG00000094043
