"mgi_symbol"	"ensembl_gene_id"	"chromosome_name"	"start_position"	"end_position"	"Feature.Type"
"Abhd16b"	"ENSMUSG00000055882"	"2"	181134999	181136773	"RNA"
"Abhd18"	"ENSMUSG00000037818"	"3"	40801405	40892573	"RNA"
"Abi1"	"ENSMUSG00000058835"	"2"	22830085	22930253	"RNA"
"Abi2"	"ENSMUSG00000026782"	"1"	60448778	60520317	"RNA"
"Abl1"	"ENSMUSG00000026842"	"2"	31578388	31694239	"RNA"
"Abl2"	"ENSMUSG00000026596"	"1"	156386356	156477138	"RNA"
"Abo"	"ENSMUSG00000015787"	"2"	26732515	26754991	"RNA"
"Abtb2"	"ENSMUSG00000032724"	"2"	103396655	103548768	"RNA"
"Acad9"	"ENSMUSG00000027710"	"3"	36120128	36147002	"RNA"
"Acadl"	"ENSMUSG00000026003"	"1"	66869998	66902436	"RNA"
"Acbd3"	"ENSMUSG00000026499"	"1"	180553608	180581769	"RNA"
"Acbd5"	"ENSMUSG00000026781"	"2"	22958179	23005570	"RNA"
"Acbd6"	"ENSMUSG00000033701"	"1"	155433866	155567076	"RNA"
"Acbd7"	"ENSMUSG00000026644"	"2"	3337205	3342030	"RNA"
"Accs"	"ENSMUSG00000040272"	"2"	93663812	93680288	"RNA"
"Accsl"	"ENSMUSG00000075023"	"2"	93685706	93760827	"RNA"
"Ackr1"	"ENSMUSG00000037872"	"1"	173159453	173161317	"RNA"
"Ackr3"	"ENSMUSG00000044337"	"1"	90131702	90144473	"RNA"
"Acmsd"	"ENSMUSG00000026348"	"1"	127657150	127695715	"RNA"
"Acot8"	"ENSMUSG00000017307"	"2"	164634685	164646802	"RNA"
"Acoxl"	"ENSMUSG00000027380"	"2"	127680796	127965793	"RNA"
"Acp2"	"ENSMUSG00000002103"	"2"	91033230	91044443	"RNA"
"Acsl3"	"ENSMUSG00000032883"	"1"	78635542	78685460	"RNA"
"Acss1"	"ENSMUSG00000027452"	"2"	150460025	150510420	"RNA"
"Acss2"	"ENSMUSG00000027605"	"2"	155359868	155427644	"RNA"
"Acss2os"	"ENSMUSG00000086529"	"2"	155388960	155398850	"RNA"
"Actc1"	"ENSMUSG00000068614"	"2"	113877763	113884029	"RNA"
"Actl10"	"ENSMUSG00000078129"	"2"	154393696	154395196	"RNA"
"Actl6a"	"ENSMUSG00000027671"	"3"	32760447	32781122	"RNA"
"Actr1b"	"ENSMUSG00000037351"	"1"	36737195	36753503	"RNA"
"Actr3"	"ENSMUSG00000026341"	"1"	125320642	125363464	"RNA"
"Actr5"	"ENSMUSG00000037761"	"2"	158466808	158481131	"RNA"
"Actrt3"	"ENSMUSG00000037737"	"3"	30651222	30654088	"RNA"
"Acvr1"	"ENSMUSG00000026836"	"2"	58278656	58457169	"RNA"
"Acvr1c"	"ENSMUSG00000026834"	"2"	58157465	58247907	"RNA"
"Acvr2a"	"ENSMUSG00000052155"	"2"	48704121	48793281	"RNA"
"Ada"	"ENSMUSG00000017697"	"2"	163568504	163592159	"RNA"
"Adad1"	"ENSMUSG00000027719"	"3"	37117676	37176079	"RNA"
"Adal"	"ENSMUSG00000027259"	"2"	120970909	120987161	"RNA"
"Adam23"	"ENSMUSG00000025964"	"1"	63485050	63635435	"RNA"
"Adam33"	"ENSMUSG00000027318"	"2"	130892511	130905734	"RNA"
"Adamts13"	"ENSMUSG00000014852"	"2"	26863428	26899640	"RNA"
"Adamts4"	"ENSMUSG00000006403"	"1"	171077990	171088206	"RNA"
"Adamtsl2"	"ENSMUSG00000036040"	"2"	26969391	26998993	"RNA"
"Adcy10"	"ENSMUSG00000026567"	"1"	165312752	165404343	"RNA"
"Adgrb3"	"ENSMUSG00000033569"	"1"	25106557	25868788	"RNA"
"Adhfe1"	"ENSMUSG00000025911"	"1"	9618173	9650898	"RNA"
"Adig"	"ENSMUSG00000044405"	"2"	158344532	158350118	"RNA"
"Adipor1"	"ENSMUSG00000026457"	"1"	134343116	134361089	"RNA"
"Adnp"	"ENSMUSG00000051149"	"2"	168022906	168049032	"RNA"
"Adora1"	"ENSMUSG00000042429"	"1"	134126963	134163169	"RNA"
"Adra1d"	"ENSMUSG00000027335"	"2"	131387770	131404203	"RNA"
"Adra2b"	"ENSMUSG00000058620"	"2"	127205128	127209141	"RNA"
"Adrm1"	"ENSMUSG00000039041"	"2"	179813278	179818079	"RNA"
"Adss"	"ENSMUSG00000015961"	"1"	177590528	177624077	"RNA"
"Aff3"	"ENSMUSG00000037138"	"1"	38216407	38704036	"RNA"
"Agap1"	"ENSMUSG00000055013"	"1"	89382528	89825339	"RNA"
"Agbl2"	"ENSMUSG00000040812"	"2"	90613071	90664781	"RNA"
"Agfg1"	"ENSMUSG00000026159"	"1"	82817204	82878903	"RNA"
"Agpat2"	"ENSMUSG00000026922"	"2"	26483069	26494429	"RNA"
"Agps"	"ENSMUSG00000042410"	"2"	75662521	75761694	"RNA"
"Agtr1b"	"ENSMUSG00000054988"	"3"	20368637	20421341	"RNA"
"Agxt"	"ENSMUSG00000026272"	"1"	93062962	93073143	"RNA"
"Ahctf1"	"ENSMUSG00000026491"	"1"	179572459	179631245	"RNA"
"Ahcy"	"ENSMUSG00000027597"	"2"	154901230	154916417	"RNA"
"AI182371"	"ENSMUSG00000035875"	"2"	34971873	34991555	"RNA"
"AI597479"	"ENSMUSG00000010290"	"1"	43137870	43155107	"RNA"
"AI646519"	"ENSMUSG00000087521"	"2"	147199374	147204713	"RNA"
"AI847159"	"ENSMUSG00000084826"	"2"	129000586	129022612	"RNA"
"Aida"	"ENSMUSG00000042901"	"1"	183078134	183106331	"RNA"
"Aif1l"	"ENSMUSG00000001864"	"2"	31840151	31863454	"RNA"
"Aim2"	"ENSMUSG00000037860"	"1"	173178445	173293606	"RNA"
"Ajm1"	"ENSMUSG00000029419"	"2"	25465428	25471769	"RNA"
"Ak1"	"ENSMUSG00000026817"	"2"	32511770	32525070	"RNA"
"Ak8"	"ENSMUSG00000026807"	"2"	28590176	28703177	"RNA"
"Akp3"	"ENSMUSG00000036500"	"1"	87052695	87055634	"RNA"
"Akr1cl"	"ENSMUSG00000025955"	"1"	65051848	65071918	"RNA"
"Akt3"	"ENSMUSG00000019699"	"1"	176847639	177085769	"RNA"
"Aldh9a1"	"ENSMUSG00000026687"	"1"	167177560	167196101	"RNA"
"Alg5"	"ENSMUSG00000036632"	"3"	54642960	54658739	"RNA"
"Alkal1"	"ENSMUSG00000087247"	"1"	6429442	6464955	"RNA"
"Alkbh3"	"ENSMUSG00000040174"	"2"	93810895	93841152	"RNA"
"Alkbh3os1"	"ENSMUSG00000027196"	"2"	93810379	93813920	"RNA"
"Alpi"	"ENSMUSG00000079440"	"1"	87025724	87029328	"RNA"
"Alppl2"	"ENSMUSG00000026246"	"1"	87014416	87017650	"RNA"
"Als2"	"ENSMUSG00000026024"	"1"	59202085	59276390	"RNA"
"Alx4"	"ENSMUSG00000040310"	"2"	93472729	93511684	"RNA"
"Alyref2"	"ENSMUSG00000060244"	"1"	171331046	171332324	"RNA"
"Ambra1"	"ENSMUSG00000040506"	"2"	91560479	91749194	"RNA"
"Amer3"	"ENSMUSG00000045174"	"1"	34618738	34630025	"RNA"
"Anapc1"	"ENSMUSG00000014355"	"2"	128452024	128529311	"RNA"
"Anapc2"	"ENSMUSG00000026965"	"2"	25162490	25175927	"RNA"
"Angel2"	"ENSMUSG00000026634"	"1"	190657309	190679159	"RNA"
"Angpt4"	"ENSMUSG00000027460"	"2"	151753130	151787257	"RNA"
"Angptl1"	"ENSMUSG00000033544"	"1"	156666132	156688648	"RNA"
"Angptl2"	"ENSMUSG00000004105"	"2"	33106081	33137729	"RNA"
"Ankar"	"ENSMUSG00000039342"	"1"	72682139	72739738	"RNA"
"Ankef1"	"ENSMUSG00000074771"	"2"	136343830	136404011	"RNA"
"Ankmy1"	"ENSMUSG00000034212"	"1"	92787525	92830628	"RNA"
"Ankrd16"	"ENSMUSG00000047909"	"2"	11782687	11795140	"RNA"
"Ankrd23"	"ENSMUSG00000067653"	"1"	36569269	36575964	"RNA"
"Ankrd39"	"ENSMUSG00000079610"	"1"	36576588	36586526	"RNA"
"Ankrd44"	"ENSMUSG00000052331"	"1"	54684499	54965546	"RNA"
"Ankrd45"	"ENSMUSG00000044835"	"1"	160970261	160998068	"RNA"
"Ankrd50"	"ENSMUSG00000044864"	"3"	38503408	38538993	"RNA"
"Ankrd60"	"ENSMUSG00000027517"	"2"	173410454	173420134	"RNA"
"Ankrd63"	"ENSMUSG00000078137"	"2"	118529584	118534444	"RNA"
"Ankub1"	"ENSMUSG00000074591"	"3"	57564814	57600220	"RNA"
"Ankzf1"	"ENSMUSG00000026199"	"1"	75168795	75176031	"RNA"
"Ano3"	"ENSMUSG00000074968"	"2"	110485546	110781268	"RNA"
"Ano7"	"ENSMUSG00000034107"	"1"	93301652	93332025	"RNA"
"Anxa5"	"ENSMUSG00000027712"	"3"	36503072	36530043	"RNA"
"Aox1"	"ENSMUSG00000063558"	"1"	58069090	58145572	"RNA"
"Aox2"	"ENSMUSG00000079554"	"1"	58317485	58419418	"RNA"
"Aox3"	"ENSMUSG00000064294"	"1"	58152289	58239857	"RNA"
"Aox4"	"ENSMUSG00000038242"	"1"	58249556	58307756	"RNA"
"Ap1s3"	"ENSMUSG00000054702"	"1"	79584593	79649689	"RNA"
"Ap4e1"	"ENSMUSG00000001998"	"2"	126850637	126909829	"RNA"
"Ap5s1"	"ENSMUSG00000068264"	"2"	131048998	131055434	"RNA"
"Apbb1ip"	"ENSMUSG00000026786"	"2"	22664106	22765665	"RNA"
"Apcs"	"ENSMUSG00000026542"	"1"	172721528	172722608	"RNA"
"Api5"	"ENSMUSG00000027193"	"2"	94242027	94268481	"RNA"
"Apip"	"ENSMUSG00000010911"	"2"	102904020	102922989	"RNA"
"Aplnr"	"ENSMUSG00000044338"	"2"	84966569	84970267	"RNA"
"Apmap"	"ENSMUSG00000033096"	"2"	150425000	150450487	"RNA"
"Apoa2"	"ENSMUSG00000005681"	"1"	171052623	171053948	"RNA"
"Apobec4"	"ENSMUSG00000055547"	"1"	152626302	152633295	"RNA"
"Apol7d"	"ENSMUSG00000073652"	"1"	71691996	71702002	"RNA"
"Aqp12"	"ENSMUSG00000045091"	"1"	92934056	92939991	"RNA"
"Aqr"	"ENSMUSG00000040383"	"2"	113931651	114017505	"RNA"
"Arfgap1"	"ENSMUSG00000027575"	"2"	180609018	180624319	"RNA"
"Arfgap2"	"ENSMUSG00000027255"	"2"	91095319	91107276	"RNA"
"Arfgef1"	"ENSMUSG00000067851"	"1"	10207796	10302895	"RNA"
"Arfgef2"	"ENSMUSG00000074582"	"2"	166647508	166739972	"RNA"
"Arfrp1"	"ENSMUSG00000038671"	"2"	180999483	181007197	"RNA"
"Arhgap1"	"ENSMUSG00000027247"	"2"	91480205	91502671	"RNA"
"Arhgap11a"	"ENSMUSG00000041219"	"2"	113661837	113679006	"RNA"
"Arhgap15"	"ENSMUSG00000049744"	"2"	43638836	44285965	"RNA"
"Arhgap15os"	"ENSMUSG00000085089"	"2"	43949250	43955336	"RNA"
"Arhgap21"	"ENSMUSG00000036591"	"2"	20852730	20973692	"RNA"
"Arhgap30"	"ENSMUSG00000048865"	"1"	171216522	171237866	"RNA"
"Arhgap40"	"ENSMUSG00000074625"	"2"	158354716	158392682	"RNA"
"Arhgef26"	"ENSMUSG00000036885"	"3"	62245765	62369642	"RNA"
"Arhgef4"	"ENSMUSG00000037509"	"1"	34717269	34852390	"RNA"
"Arid5a"	"ENSMUSG00000037447"	"1"	36346814	36363110	"RNA"
"Arl14ep"	"ENSMUSG00000027122"	"2"	106792872	106804769	"RNA"
"Arl4c"	"ENSMUSG00000049866"	"1"	88600847	88629943	"RNA"
"Arl5a"	"ENSMUSG00000036093"	"2"	52287963	52314913	"RNA"
"Arl5b"	"ENSMUSG00000017418"	"2"	15054206	15087267	"RNA"
"Arl6ip6"	"ENSMUSG00000026960"	"2"	53081738	53109232	"RNA"
"Arl8a"	"ENSMUSG00000026426"	"1"	135074562	135084007	"RNA"
"Armc1"	"ENSMUSG00000027599"	"3"	19185566	19217229	"RNA"
"Armc3"	"ENSMUSG00000037683"	"2"	19204113	19315052	"RNA"
"Armc9"	"ENSMUSG00000062590"	"1"	86082502	86206006	"RNA"
"Arpc2"	"ENSMUSG00000006304"	"1"	74275243	74307368	"RNA"
"Arpc5"	"ENSMUSG00000008475"	"1"	152642293	152651348	"RNA"
"Arpc5l"	"ENSMUSG00000026755"	"2"	38895360	38905889	"RNA"
"Arrdc1"	"ENSMUSG00000026972"	"2"	24815364	24825264	"RNA"
"Asb1"	"ENSMUSG00000026311"	"1"	91468266	91487311	"RNA"
"Asb18"	"ENSMUSG00000067081"	"1"	89877942	89942388	"RNA"
"Asb6"	"ENSMUSG00000039483"	"2"	30713109	30720345	"RNA"
"Ascl5"	"ENSMUSG00000097918"	"1"	135978542	135979108	"RNA"
"Asic4"	"ENSMUSG00000033007"	"1"	75427080	75450987	"RNA"
"Asnsd1"	"ENSMUSG00000026095"	"1"	53383776	53391911	"RNA"
"Aspm"	"ENSMUSG00000033952"	"1"	139382510	139421829	"RNA"
"Ass1"	"ENSMUSG00000076441"	"2"	31360219	31410684	"RNA"
"Astl"	"ENSMUSG00000050468"	"2"	127180559	127199571	"RNA"
"Astn1"	"ENSMUSG00000026587"	"1"	158189843	158519351	"RNA"
"Asxl1"	"ENSMUSG00000042548"	"2"	153187749	153245927	"RNA"
"Atf2"	"ENSMUSG00000027104"	"2"	73646853	73722983	"RNA"
"Atf3"	"ENSMUSG00000026628"	"1"	190902493	190950236	"RNA"
"Atf6"	"ENSMUSG00000026663"	"1"	170532243	170695340	"RNA"
"Atg13"	"ENSMUSG00000027244"	"2"	91504963	91540921	"RNA"
"Atg16l1"	"ENSMUSG00000026289"	"1"	87683592	87720150	"RNA"
"Atg4b"	"ENSMUSG00000026280"	"1"	93679222	93718332	"RNA"
"Atg9a"	"ENSMUSG00000033124"	"1"	75157504	75168840	"RNA"
"Atic"	"ENSMUSG00000026192"	"1"	71596309	71618790	"RNA"
"Atp11b"	"ENSMUSG00000037400"	"3"	35808255	35910425	"RNA"
"Atp1a2"	"ENSMUSG00000007097"	"1"	172099276	172125631	"RNA"
"Atp1a4"	"ENSMUSG00000007107"	"1"	172051080	172085981	"RNA"
"Atp1b1"	"ENSMUSG00000026576"	"1"	164264678	164285924	"RNA"
"Atp2b4"	"ENSMUSG00000026463"	"1"	133627195	133728779	"RNA"
"Atp5c1"	"ENSMUSG00000025781"	"2"	10060827	10085321	"RNA"
"Atp5e"	"ENSMUSG00000016252"	"2"	174302865	174305898	"RNA"
"Atp5g3"	"ENSMUSG00000018770"	"2"	73738791	73741670	"RNA"
"Atp6v1g3"	"ENSMUSG00000026394"	"1"	138201476	138217200	"RNA"
"Atp6v1h"	"ENSMUSG00000033793"	"1"	5140241	5232752	"RNA"
"Atp8b4"	"ENSMUSG00000060131"	"2"	126162893	126342594	"RNA"
"Atp9a"	"ENSMUSG00000027546"	"2"	168476358	168584329	"RNA"
"Atrn"	"ENSMUSG00000027312"	"2"	130748415	130872253	"RNA"
"AU019990"	"ENSMUSG00000074783"	"2"	132440115	132494988	"RNA"
"Aurka"	"ENSMUSG00000027496"	"2"	172198110	172212455	"RNA"
"AV039307"	"ENSMUSG00000087519"	"2"	120681107	120697170	"RNA"
"AV099323"	"ENSMUSG00000087377"	"2"	132094723	132103253	"RNA"
"Aven"	"ENSMUSG00000003604"	"2"	112323309	112464918	"RNA"
"Avp"	"ENSMUSG00000037727"	"2"	130422540	130424474	"RNA"
"Avpr1b"	"ENSMUSG00000026432"	"1"	131526977	131539738	"RNA"
"Axdnd1"	"ENSMUSG00000026601"	"1"	156151079	156248729	"RNA"
"B020011L13Rik"	"ENSMUSG00000101303"	"1"	117708863	117731089	"RNA"
"B230216N24Rik"	"ENSMUSG00000089706"	"1"	97958839	97985405	"RNA"
"B230312C02Rik"	"ENSMUSG00000084843"	"2"	180012284	180027678	"RNA"
"B230369F24Rik"	"ENSMUSG00000086350"	"1"	178105162	178146114	"RNA"
"B2m"	"ENSMUSG00000060802"	"2"	121978167	121983564	"RNA"
"B3galt1"	"ENSMUSG00000034780"	"2"	67396215	67953033	"RNA"
"B3galt2"	"ENSMUSG00000033849"	"1"	143516402	143530352	"RNA"
"B3gat2"	"ENSMUSG00000026156"	"1"	23800834	23888239	"RNA"
"B3gnt7"	"ENSMUSG00000079445"	"1"	86230554	86235027	"RNA"
"B4galt3"	"ENSMUSG00000052423"	"1"	171097898	171104469	"RNA"
"B4galt5"	"ENSMUSG00000017929"	"2"	167140364	167191103	"RNA"
"B930036N10Rik"	"ENSMUSG00000091993"	"1"	171328136	171331679	"RNA"
"Bag2"	"ENSMUSG00000042215"	"1"	33784565	33796876	"RNA"
"Bahd1"	"ENSMUSG00000040007"	"2"	118730858	118755009	"RNA"
"Banf2"	"ENSMUSG00000037307"	"2"	143874979	143915899	"RNA"
"Banf2os"	"ENSMUSG00000086384"	"2"	143901058	143910726	"RNA"
"Bard1"	"ENSMUSG00000026196"	"1"	71066657	71142305	"RNA"
"Barhl1"	"ENSMUSG00000026805"	"2"	28797691	28806680	"RNA"
"Batf3"	"ENSMUSG00000026630"	"1"	190830044	190841142	"RNA"
"Baz2b"	"ENSMUSG00000026987"	"2"	59729707	60040183	"RNA"
"BB218582"	"ENSMUSG00000085218"	"2"	106473257	106480752	"RNA"
"BB557941"	"ENSMUSG00000084938"	"2"	57017489	57071783	"RNA"
"Bbox1"	"ENSMUSG00000041660"	"2"	110093042	110144905	"RNA"
"Bbs12"	"ENSMUSG00000051444"	"3"	37366703	37375602	"RNA"
"Bbs5"	"ENSMUSG00000063145"	"2"	69477515	69497915	"RNA"
"Bbs7"	"ENSMUSG00000037325"	"3"	36627291	36667626	"RNA"
"BC002189"	"ENSMUSG00000104465"	"3"	19740135	19740732	"RNA"
"BC005624"	"ENSMUSG00000026851"	"2"	30862189	30872213	"RNA"
"BC016548"	"ENSMUSG00000070794"	"2"	103207988	103219389	"RNA"
"BC029722"	"ENSMUSG00000074649"	"2"	155659650	155661346	"RNA"
"BC034090"	"ENSMUSG00000033722"	"1"	155088217	155120190	"RNA"
"BC035947"	"ENSMUSG00000090486"	"1"	78473663	78488795	"RNA"
"BC046401"	"ENSMUSG00000085274"	"2"	165699604	165700954	"RNA"
"BC055324"	"ENSMUSG00000041406"	"1"	163773562	163822365	"RNA"
"BC055402"	"ENSMUSG00000101429"	"1"	57239804	57254152	"RNA"
"Bcas1"	"ENSMUSG00000013523"	"2"	170188911	170269765	"RNA"
"Bcas1os1"	"ENSMUSG00000086970"	"2"	170247101	170249095	"RNA"
"Bcas1os2"	"ENSMUSG00000086999"	"2"	170198281	170222355	"RNA"
"Bcl2"	"ENSMUSG00000057329"	"1"	106465908	106642004	"RNA"
"Bcl2l1"	"ENSMUSG00000007659"	"2"	152622588	152673648	"RNA"
"Bcl2l11"	"ENSMUSG00000027381"	"2"	127967958	128004467	"RNA"
"Bcs1l"	"ENSMUSG00000026172"	"1"	74627448	74631602	"RNA"
"Bdnf"	"ENSMUSG00000048482"	"2"	109505045	109557352	"RNA"
"Bend6"	"ENSMUSG00000042182"	"1"	33891133	33946897	"RNA"
"Bend7"	"ENSMUSG00000048186"	"2"	4722642	4806953	"RNA"
"Bfsp1"	"ENSMUSG00000027420"	"2"	143668448	143705093	"RNA"
"Bhlhe22"	"ENSMUSG00000025128"	"3"	18108338	18111681	"RNA"
"Bhlhe23"	"ENSMUSG00000045493"	"2"	180416174	180418693	"RNA"
"Birc7"	"ENSMUSG00000038840"	"2"	180570816	180575803	"RNA"
"Bivm"	"ENSMUSG00000041684"	"1"	44158117	44183930	"RNA"
"Blcap"	"ENSMUSG00000067787"	"2"	157398282	157413194	"RNA"
"Bloc1s6"	"ENSMUSG00000005804"	"2"	122580423	122591395	"RNA"
"Bloc1s6os"	"ENSMUSG00000085633"	"2"	122574858	122580334	"RNA"
"Blvra"	"ENSMUSG00000001999"	"2"	126912585	126939004	"RNA"
"Blzf1"	"ENSMUSG00000026577"	"1"	164117369	164135058	"RNA"
"Bmf"	"ENSMUSG00000040093"	"2"	118359238	118380168	"RNA"
"Bmi1"	"ENSMUSG00000026739"	"2"	18681829	18691440	"RNA"
"Bmp2"	"ENSMUSG00000027358"	"2"	133394079	133404805	"RNA"
"Bmp7"	"ENSMUSG00000008999"	"2"	172709805	172782114	"RNA"
"Bmpr2"	"ENSMUSG00000067336"	"1"	59802559	59918173	"RNA"
"Bmyc"	"ENSMUSG00000049086"	"2"	25596751	25597733	"RNA"
"Bok"	"ENSMUSG00000026278"	"1"	93613382	93623486	"RNA"
"Boll"	"ENSMUSG00000025977"	"1"	55287817	55402628	"RNA"
"Bpi"	"ENSMUSG00000052922"	"2"	158100014	158126451	"RNA"
"Bpifa1"	"ENSMUSG00000027483"	"2"	153984800	153991139	"RNA"
"Bpifa2"	"ENSMUSG00000042459"	"2"	153850185	153857999	"RNA"
"Bpifa3"	"ENSMUSG00000027482"	"2"	153972256	153980276	"RNA"
"Bpifa5"	"ENSMUSG00000027484"	"2"	154004527	154010370	"RNA"
"Bpifa6"	"ENSMUSG00000078998"	"2"	153816865	153842415	"RNA"
"Bpifb1"	"ENSMUSG00000027485"	"2"	154032738	154062289	"RNA"
"Bpifb2"	"ENSMUSG00000027481"	"2"	153716965	153737190	"RNA"
"Bpifb3"	"ENSMUSG00000068008"	"2"	153760150	153774916	"RNA"
"Bpifb4"	"ENSMUSG00000074665"	"2"	153780141	153806021	"RNA"
"Bpifb5"	"ENSMUSG00000038572"	"2"	154065662	154082822	"RNA"
"Bpifb6"	"ENSMUSG00000068009"	"2"	153742308	153754715	"RNA"
"Bpifb9a"	"ENSMUSG00000067998"	"2"	154099774	154113165	"RNA"
"Bpifb9b"	"ENSMUSG00000067996"	"2"	154149147	154162566	"RNA"
"Bpnt1"	"ENSMUSG00000026617"	"1"	185064346	185089974	"RNA"
"Brd3"	"ENSMUSG00000026918"	"2"	27335591	27397674	"RNA"
"Brd3os"	"ENSMUSG00000109946"	"2"	27332336	27334233	"RNA"
"Brinp2"	"ENSMUSG00000004031"	"1"	158072839	158183896	"RNA"
"Brinp3"	"ENSMUSG00000035131"	"1"	146370498	146778210	"RNA"
"Brox"	"ENSMUSG00000046836"	"1"	183057916	183078813	"RNA"
"Btbd18"	"ENSMUSG00000086598"	"2"	84489423	84499124	"RNA"
"Btbd3"	"ENSMUSG00000062098"	"2"	138098485	138431212	"RNA"
"Btg2"	"ENSMUSG00000020423"	"1"	134002908	134006858	"RNA"
"Bub1"	"ENSMUSG00000027379"	"2"	127643036	127673785	"RNA"
"Bub1b"	"ENSMUSG00000040084"	"2"	118428692	118472072	"RNA"
"Bzw1"	"ENSMUSG00000051223"	"1"	58432057	58446512	"RNA"
"C030007H22Rik"	"ENSMUSG00000099938"	"1"	89288064	89333855	"RNA"
"C030034L19Rik"	"ENSMUSG00000097365"	"3"	9468124	9502293	"RNA"
"C130021I20Rik"	"ENSMUSG00000052951"	"2"	33531205	33536366	"RNA"
"C130026I21Rik"	"ENSMUSG00000052477"	"1"	84970411	85248287	"RNA"
"C130036L24Rik"	"ENSMUSG00000073627"	"1"	86287296	86301513	"RNA"
"C130074G19Rik"	"ENSMUSG00000039349"	"1"	184604123	184615415	"RNA"
"C130080G10Rik"	"ENSMUSG00000092397"	"2"	113884816	113895349	"RNA"
"C1ql2"	"ENSMUSG00000036907"	"1"	120268312	120270903	"RNA"
"C1ql3"	"ENSMUSG00000049630"	"2"	13008268	13016617	"RNA"
"C1qtnf4"	"ENSMUSG00000040794"	"2"	90716204	90720869	"RNA"
"C230014O12Rik"	"ENSMUSG00000087461"	"2"	33908301	33997747	"RNA"
"C230024C17Rik"	"ENSMUSG00000100334"	"1"	153596986	153613575	"RNA"
"C230029F24Rik"	"ENSMUSG00000051616"	"1"	49283775	49379602	"RNA"
"C230034O21Rik"	"ENSMUSG00000086181"	"3"	38928719	38942408	"RNA"
"C230057A21Rik"	"ENSMUSG00000103346"	"3"	8797930	8801420	"RNA"
"C2cd6"	"ENSMUSG00000072295"	"1"	59036275	59134059	"RNA"
"C430014B12Rik"	"ENSMUSG00000097564"	"1"	82669649	82702890	"RNA"
"C4bp"	"ENSMUSG00000026405"	"1"	130562510	130589369	"RNA"
"C530025M09Rik"	"ENSMUSG00000074737"	"2"	149670259	149673562	"RNA"
"C530043A13Rik"	"ENSMUSG00000100444"	"1"	73561254	73568949	"RNA"
"C730036E19Rik"	"ENSMUSG00000102095"	"1"	151013785	151018096	"RNA"
"C79798"	"ENSMUSG00000084908"	"2"	34177783	34194452	"RNA"
"C820005J03Rik"	"ENSMUSG00000106270"	"3"	53664152	53680371	"RNA"
"C8g"	"ENSMUSG00000015083"	"2"	25388663	25391731	"RNA"
"Cab39"	"ENSMUSG00000036707"	"1"	85721162	85779297	"RNA"
"Cables2"	"ENSMUSG00000038990"	"2"	179900333	179915289	"RNA"
"Cacfd1"	"ENSMUSG00000015488"	"2"	26899938	26911101	"RNA"
"Cacna1b"	"ENSMUSG00000004113"	"2"	24493899	24653164	"RNA"
"Cacna1e"	"ENSMUSG00000004110"	"1"	154266477	154760247	"RNA"
"Cacna1s"	"ENSMUSG00000026407"	"1"	135980488	136047560	"RNA"
"Cacnb2"	"ENSMUSG00000057914"	"2"	14607899	14992719	"RNA"
"Cacnb4"	"ENSMUSG00000017412"	"2"	52318332	52566843	"RNA"
"Cacybp"	"ENSMUSG00000014226"	"1"	160029937	160040445	"RNA"
"Cadm3"	"ENSMUSG00000005338"	"1"	173160825	173195261	"RNA"
"Calcrl"	"ENSMUSG00000059588"	"2"	84160970	84255755	"RNA"
"Camk1d"	"ENSMUSG00000039145"	"2"	5298268	5719326	"RNA"
"Camk1g"	"ENSMUSG00000016179"	"1"	193028654	193052606	"RNA"
"Camsap1"	"ENSMUSG00000026933"	"2"	25816850	25873294	"RNA"
"Camsap2"	"ENSMUSG00000041570"	"1"	136195861	136273842	"RNA"
"Capn10"	"ENSMUSG00000026270"	"1"	92862098	92875663	"RNA"
"Capn2"	"ENSMUSG00000026509"	"1"	182294825	182345173	"RNA"
"Capn3"	"ENSMUSG00000079110"	"2"	120294053	120335399	"RNA"
"Capn8"	"ENSMUSG00000038599"	"1"	182392572	182459917	"RNA"
"Caprin1"	"ENSMUSG00000027184"	"2"	103593286	103627994	"RNA"
"Car1"	"ENSMUSG00000027556"	"3"	14831276	14873428	"RNA"
"Car13"	"ENSMUSG00000027555"	"3"	14706787	14728062	"RNA"
"Car2"	"ENSMUSG00000027562"	"3"	14951333	14965830	"RNA"
"Car3"	"ENSMUSG00000027559"	"3"	14928572	14937583	"RNA"
"Card9"	"ENSMUSG00000026928"	"2"	26242188	26250930	"RNA"
"Carf"	"ENSMUSG00000026017"	"1"	60137406	60193112	"RNA"
"Carlr"	"ENSMUSG00000097638"	"2"	18804056	18806629	"RNA"
"Casp8"	"ENSMUSG00000026029"	"1"	58834533	58886662	"RNA"
"Casq1"	"ENSMUSG00000007122"	"1"	172037461	172047435	"RNA"
"Cass4"	"ENSMUSG00000074570"	"2"	172235714	172275677	"RNA"
"Cat"	"ENSMUSG00000027187"	"2"	103284194	103315505	"RNA"
"Catip"	"ENSMUSG00000073650"	"1"	74401267	74408480	"RNA"
"Catsper2"	"ENSMUSG00000033486"	"2"	121223112	121244273	"RNA"
"Catspere1"	"ENSMUSG00000102483"	"1"	177635997	177790244	"RNA"
"Catspere2"	"ENSMUSG00000091476"	"1"	177810989	178000271	"RNA"
"Cavin2"	"ENSMUSG00000045954"	"1"	51328285	51342119	"RNA"
"Cbfa2t2"	"ENSMUSG00000038533"	"2"	154278401	154381276	"RNA"
